item_name,item_price,item_year,item_miles,item_make,item_location
1971 Husqvarna,"$5,000.00 ",Year: 1971,Miles: 922,Make: Husqvarna,
1965 Ducati Other,"$11,000.00 ",Year: 1965,"Miles: 1,981",Make: Ducati,
2018 Polaris,"$17,600.00 ",Year: 2018,"Miles: 2,450",Make: Polaris,
1973 Kawasaki Other,"$5,000.00 ",Year: 1973,"Miles: 4,920",Make: Kawasaki,
1980 BMW R-Series,"$2,175.00 ",Year: 1980,"Miles: 114,578",Make: BMW,
1991 Harley-Davidson Other,"$13,500.00 ",Year: 1991,"Miles: 9,000",Make: Harley-Davidson,
2022 X-PRO 125cc Vader Motorcycle,"$1,299.00 ",Year: 2022,Miles: 0,,
1980 Other Makes,$550.00 ,Year: 1980,,Make: Other Makes,
1982 Honda NU50,$820.00 ,Year: 1982,,Make: Honda,
1986 Yamaha Other,$395.00 ,Year: 1986,"Miles: 2,035",Make: Yamaha,
1965 Honda C100,$376.00 ,Year: 1965,"Miles: 1,154",Make: Honda,
1965 Honda C100,$560.00 ,Year: 1965,"Miles: 6,426",Make: Honda,
1974 Kawasaki Other,$899.00 ,Year: 1974,"Miles: 1,304",Make: Kawasaki,
1977 Honda XR,"$1,125.00 ",Year: 1977,,Make: Honda,
1973 Yamaha Other,$770.00 ,Year: 1973,,Make: Yamaha,
1982 Honda MB5,"$3,199.00 ",Year: 1982,"Miles: 4,237",Make: Honda,
1974 Yamaha Other,$600.00 ,Year: 1974,"Miles: 3,883",Make: Yamaha,
2017 Ducati SCRAMBLER CAFE RACER,"$8,250.00 ",Year: 2017,"Miles: 1,347",Make: Ducati,
1975 Kawasaki F11 250,"$2,126.00 ",Year: 1975,,Make: Kawasaki,
1998 Kawasaki Ninja,"$1,025.00 ",Year: 1998,,Make: Kawasaki,
1977 Yamaha DT125,"$1,610.00 ",Year: 1977,"Miles: 2,355",Make: Yamaha,
1973 Suzuki Other,"$2,080.00 ",Year: 1973,"Miles: 1,973",Make: Suzuki,
1972 Yamaha LT 100,$455.00 ,Year: 1972,,Make: Yamaha,
1990 Harley-Davidson 883 sportster,$910.00 ,Year: 1990,,Make: Harley-Davidson,
1972 Harley-Davidson Other,$53.00 ,Year: 1972,,Make: Harley-Davidson,
1972 Harley-Davidson Other,$52.00 ,Year: 1972,,Make: Harley-Davidson,
1966 Harley-Davidson Other,$36.00 ,Year: 1966,,Make: Harley-Davidson,
1970 Harley-Davidson Other,$113.50 ,Year: 1970,,Make: Harley-Davidson,
1971 Harley-Davidson Other,$50.00 ,Year: 1971,,Make: Harley-Davidson,
1971 Harley-Davidson Other,$510.00 ,Year: 1971,,Make: Harley-Davidson,
1968 Harley-Davidson ss350,$239.50 ,Year: 1968,,Make: Harley-Davidson,
1970 Harley-Davidson ss350,$535.00 ,Year: 1970,,Make: Harley-Davidson,
2002 Triumph Speed Four,"$2,100.00 ",Year: 2002,"Miles: 27,216",Make: Triumph,
1972 Harley-Davidson Other,$316.00 ,Year: 1972,,Make: Harley-Davidson,
1974 Harley-Davidson Other,$18.50 ,Year: 1974,,Make: Harley-Davidson,
1975 Harley-Davidson ss250,$362.01 ,Year: 1975,,Make: Harley-Davidson,
1976 Harley-Davidson SX125,$183.50 ,Year: 1976,,Make: Harley-Davidson,
1976 Harley-Davidson sx250,$150.00 ,Year: 1976,,Make: Harley-Davidson,
1978 Harley-Davidson Other,$780.00 ,Year: 1978,,Make: Harley-Davidson,
1976 Harley-Davidson Other,$260.00 ,Year: 1976,,Make: Harley-Davidson,
1976 Harley-Davidson Other,$152.50 ,Year: 1976,,Make: Harley-Davidson,
2006 Kawasaki ZX14 Hayabusa killer,"$5,105.00 ",Year: 2006,"Miles: 13,437",Make: Kawasaki,
1975 Harley-Davidson Other,$535.00 ,Year: 1975,,Make: Harley-Davidson,
1976 Harley-Davidson SX175,$129.00 ,Year: 1976,,Make: Harley-Davidson,
1975 Harley-Davidson SX175,$100.00 ,Year: 1975,,Make: Harley-Davidson,
2000 BMW R-Series,"$4,000.00 ",Year: 2000,"Miles: 28,000",Make: BMW,
1989 Honda Hawk GT,"$2,951.00 ",Year: 1989,"Miles: 3,280",Make: Honda,
2015 Harley-Davidson Touring,"$25,000.00 ",Year: 2015,Miles: 350,Make: Harley-Davidson,
1978 Honda CB,"$4,850.00 ",Year: 1978,"Miles: 18,500",Make: Honda,
2022 Yamaha YZF-R7 World GP 60th Anniversary Edition,"$9,299.00 ",Year: 2022,Miles: 1,Make: Yamaha,
1988 Yamaha FZR400,"$3,800.00 ",Year: 1988,"Miles: 16,731",Make: Yamaha,
2005 Harley-Davidson Road King,"$6,100.00 ",Year: 2005,"Miles: 54,566",Make: Harley-Davidson,
2013 Yamaha XT 250,"$3,400.00 ",Year: 2013,"Miles: 2,037",Make: Yamaha,
1986 Kawasaki Ninja,"$3,550.00 ",Year: 1986,"Miles: 30,000",Make: Kawasaki,
1982 Suzuki GS,"$2,025.00 ",Year: 1982,"Miles: 25,000",Make: Suzuki,
1977 Kawasaki,"$12,199.00 ",Year: 1977,"Miles: 4,895",Make: Kawasaki,
1970 Moto Guzzi,"$4,050.00 ",Year: 1970,"Miles: 18,800",Make: Moto Guzzi,
1978 Yamaha XS,"$1,625.00 ",Year: 1978,"Miles: 32,000",Make: Yamaha,
2008 Yamaha YZ,"$6,199.00 ",Year: 2008,,Make: Yamaha,
1975 Honda Elsinore,"$3,000.00 ",Year: 1975,"Miles: 9,999,999",Make: Honda,
2019 Harley-Davidson Softail,"$16,299.00 ",Year: 2019,"Miles: 11,178",Make: Harley-Davidson,
1994 Harley-Davidson FXR,"$4,500.00 ",Year: 1994,"Miles: 17,363",Make: Harley-Davidson,
2021 BMW M 1000RR,"$49,700.00 ",Year: 2021,Miles: 15,Make: BMW,
1973 BMW R-Series,"$7,000.00 ",Year: 1973,"Miles: 27,936",Make: BMW,
2004 Harley-Davidson Touring,"$5,500.00 ",Year: 2004,"Miles: 33,888",Make: Harley-Davidson,
1994 Honda CR,"$15,500.00 ",Year: 1994,,Make: Honda,
1982 Honda CR,"$8,800.00 ",Year: 1982,,Make: Honda,
1964 Honda CT200,"$1,625.00 ",Year: 1964,"Miles: 6,208",Make: Honda,
1972 Honda CT70H,"$5,300.00 ",Year: 1972,"Miles: 1,834",Make: Honda,
1994 Harley-Davidson Softail,"$6,000.00 ",Year: 1994,"Miles: 17,829",Make: Harley-Davidson,
1968 Honda SS125A Super Sport,$500.00 ,Year: 1968,"Miles: 5,373",Make: Honda,
2021 X-PRO 125cc Cafe Cruiser Racer,"$1,069.00 ",Year: 2021,Miles: 1,,
2017 Harley-Davidson Touring,"$17,700.00 ",Year: 2017,"Miles: 7,500",Make: Harley-Davidson,
2005 Harley-Davidson Dyna,"$4,950.00 ",Year: 2005,"Miles: 40,634",Make: Harley-Davidson,
2019 Harley-Davidson Touring,"$25,100.00 ",Year: 2019,"Miles: 1,700",Make: Harley-Davidson,
2002 Yamaha YZ85,"$1,500.00 ",Year: 2002,Miles: 500,Make: Yamaha,
1995 Honda Benly 50 / CD 50,"$4,300.00 ",Year: 1995,"Miles: 2,300",Make: Honda,
2015 Honda CRF450R,"$5,000.00 ",Year: 2015,Miles: 500,Make: Honda,
2009 Honda CRF,"$7,295.00 ",Year: 2009,Miles: 10,Make: Honda,
2001 Buell X1,"$3,550.00 ",Year: 2001,"Miles: 15,000",Make: Buell,
1983 Honda XR,"$3,950.00 ",Year: 1983,"Miles: 1,000",Make: Honda,
2006 Honda Helix CN 250,"$1,651.00 ",Year: 2006,"Miles: 7,650",Make: Honda,
2017 Honda CRF,"$7,950.00 ",Year: 2017,,Make: Honda,
1968 Honda CL,"$3,800.00 ",Year: 1968,"Miles: 12,345",Make: Honda,
2007 Ducati Superbike,"$9,995.00 ",Year: 2007,Miles: 595,Make: Ducati,
2017 Kawasaki Ninja 650,"$6,395.00 ",Year: 2017,Miles: 24,Make: Kawasaki,
2019 Yamaha tracer 900gt,"$8,500.00 ",Year: 2019,"Miles: 11,200",Make: Yamaha,
2016 Harley-Davidson Other,"$5,900.00 ",Year: 2016,"Miles: 4,954",Make: Harley-Davidson,
2013 Honda CB,"$4,435.00 ",Year: 2013,"Miles: 7,200",Make: Honda,
2009 Honda Other,"$4,200.00 ",Year: 2009,"Miles: 12,500",Make: Honda,
2007 Harley-Davidson Touring,"$15,000.00 ",Year: 2007,"Miles: 49,524",Make: Harley-Davidson,
2020 Lifan KPM200,"$2,000.00 ",Year: 2020,Miles: 894,Make: Lifan,
1971 Norton,"$8,000.00 ",Year: 1971,"Miles: 13,870",Make: Norton,
2015 Suzuki GSX-R 750,"$4,650.00 ",Year: 2015,"Miles: 19,660",Make: Suzuki,
2013 MV Agusta F4,"$12,399.00 ",Year: 2013,Miles: 350,Make: MV Agusta,
1974 Moto Guzzi El dorado,"$7,666.00 ",Year: 1974,Miles: 748,Make: Moto Guzzi,
2014 Honda NC700X,"$3,550.00 ",Year: 2014,"Miles: 4,348",Make: Honda,
1970 Benelli DYNAMO,"$1,180.00 ",Year: 1970,Miles: 98,Make: Benelli,
1979 Honda ATC70,"$1,134.00 ",Year: 1979,,Make: Honda,
1971 Benelli M65,$510.00 ,Year: 1971,Miles: 4,Make: Benelli,
1967 Harley-Davidson Other,$203.50 ,Year: 1967,,Make: Harley-Davidson,
1965 Honda CL90,$760.00 ,Year: 1965,"Miles: 9,196",Make: Honda,
2021 X-PRO Hawk DLX 250,"$2,049.00 ",Year: 2021,Miles: 2,,
1986 Honda VT1100C Shadow,"$1,010.10 ",Year: 1986,"Miles: 13,808",Make: Kawasaki,
1972 Suzuki Trail Hopper,"$1,500.00 ",Year: 1972,"Miles: 2,916",Make: Suzuki,
1966 Honda C110,$651.00 ,Year: 1966,,Make: Honda,
1977 Other Makes,"$3,075.00 ",Year: 1977,"Miles: 26,408",Make: Other Makes,
1973 Kawasaki H1 500 MACH III,"$9,400.00 ",Year: 1973,"Miles: 26,654",Make: Kawasaki,
1973 Suzuki TS185,"$1,527.00 ",Year: 1973,,Make: Suzuki,
2022 Ducati Diavel 1260 S,"$27,880.00 ",Year: 2022,Miles: 50,Make: Ducati,
1970 Honda CT70 K0,"$1,286.00 ",Year: 1970,,Make: Honda,
2005 Other Makes,$212.50 ,Year: 2005,,Make: Other Makes,
1975 Yamaha Other,"$1,681.00 ",Year: 1975,"Miles: 5,162",Make: Yamaha,
1977 Other Makes,$202.50 ,Year: 1977,"Miles: 2,666",Make: Other Makes,
2000 Harley-Davidson Street,"$9,292.00 ",Year: 2000,"Miles: 16,000",Make: Harley-Davidson,
1971 Other Makes,$429.00 ,Year: 1971,,Make: Other Makes,
1971 Honda QA50,$615.00 ,Year: 1971,,Make: Honda,
2005 MV Agusta F4 1000,"$7,200.00 ",Year: 2005,"Miles: 7,451",Make: MV Agusta,
1971 Other Makes,$499.00 ,Year: 1971,,Make: Other Makes,
1986 Kawasaki Ninja,"$5,500.00 ",Year: 1986,"Miles: 17,500",Make: Kawasaki,
1947 Other Makes,$121.00 ,Year: 1947,,Make: Other Makes,
1994 Custom Built Motorcycles,"$3,380.00 ",Year: 1994,"Miles: 34,469",Make: Custom Built Motorcycles,
1974 Harley-Davidson Shovelhead,"$7,999.00 ",Year: 1974,"Miles: 11,929",Make: Harley-Davidson,
2001 Honda Honda,"$2,900.00 ",Year: 2001,"Miles: 16,500",Make: Honda,
1974 Honda Z50,"$2,175.00 ",Year: 1974,"Miles: 1,000",Make: Honda,
1971 Harley-Davidson Other,"$16,500.00 ",Year: 1971,"Miles: 7,495",Make: Harley-Davidson,
1969 CB750,"$1,125.00 ",Year: 1969,"Miles: 9,999",Make: Honda,
2004 Honda RC51,"$8,100.00 ",Year: 2004,"Miles: 26,149",Make: Honda,
1928 Indian Board Track Racer,"$22,500.00 ",Year: 1928,Miles: 100,Make: Indian,
1928 Indian Scout 101,"$36,601.01 ",Year: 1928,Miles: 500,Make: Indian,
1972 Honda CL,"$1,200.00 ",Year: 1972,"Miles: 5,469",Make: Honda,
2003 Big Dog Boxer,"$10,495.00 ",Year: 2003,"Miles: 12,125",Make: Big Dog,
1999 Harley-Davidson Dyna Wide Glide®,"$5,995.00 ",Year: 1999,"Miles: 55,768",Make: Harley-Davidson,
1983 Husqvarna,"$1,850.00 ",Year: 1983,,Make: Husqvarna,
2000 Harley-Davidson Softail,"$5,900.00 ",Year: 2000,Miles: 1,Make: Harley-Davidson,
1973 Other Makes,$570.00 ,Year: 1973,,Make: Other Makes,
2008 Victory,"$4,700.00 ",Year: 2008,"Miles: 22,600",Make: Victory,
1967 Yamaha 305 Big Bear Scrambler,"$2,599.00 ",Year: 1967,"Miles: 12,463",Make: Yamaha,
2018 American Classic Motors,$800.00 ,Year: 2018,Miles: 0,Make: American Classic Motors,
2017 Aprilia RSV4RR,"$13,250.00 ",Year: 2017,"Miles: 2,678",Make: Aprilia,
1944 Harley-Davidson Other,"$3,350.00 ",Year: 1944,"Miles: 123,321",Make: Harley-Davidson,
1975 Yamaha 2 Stroke Twin,"$1,997.00 ",Year: 1975,"Miles: 9,856",Make: Yamaha,
2013 Harley-Davidson Touring,"$15,900.00 ",Year: 2013,"Miles: 27,000",Make: Harley-Davidson,
2008 Can-Am Can Am Spyder,"$8,500.00 ",Year: 2008,"Miles: 9,740",Make: Can-Am,
1972 Honda CT,"$2,025.00 ",Year: 1972,"Miles: 2,728",Make: Honda,
1971 Honda Other,"$2,125.00 ",Year: 1971,"Miles: 99,999",Make: Honda,
1965 Other Makes Sears Puch Allstate DS60 Compact Scooter,"$1,949.99 ",Year: 1965,"Miles: 10,091",Make: Other Makes,
1982 Yamaha Seca,"$1,700.00 ",Year: 1982,"Miles: 15,000",Make: Yamaha,
1976 BMW R-Series,"$3,500.00 ",Year: 1976,"Miles: 36,324",Make: BMW,
2018 Other Makes Hawk 250 DLX EFI,"$1,298.00 ",Year: 2018,"Miles: 5,000",Make: Other Makes,
1966 Triumph T-100C,"$6,750.00 ",Year: 1966,Miles: 200,Make: Triumph,
1975 Honda Gold Wing,"$3,650.00 ",Year: 1975,"Miles: 33,000",Make: Honda,
1989 Honda Transalp,"$3,150.00 ",Year: 1989,"Miles: 25,800",Make: Honda,
1978 Yamaha XS,"$2,025.00 ",Year: 1978,"Miles: 6,000",Make: Yamaha,
1976 Honda CB,"$1,600.00 ",Year: 1976,"Miles: 2,483",Make: Honda,
2001 Harley-Davidson Touring,"$8,799.00 ",Year: 2001,"Miles: 17,318",Make: Harley-Davidson,
2003 Harley-Davidson Touring Road King® Classic,"$6,600.00 ",Year: 2003,"Miles: 60,613",Make: Harley-Davidson,
1983 Honda Honda CX650 Turbo,"$7,500.00 ",Year: 1983,"Miles: 20,000",Make: Honda,
2009 Custom Built Motorcycles Chopper,"$15,500.00 ",Year: 2009,"Miles: 999,999",Make: Custom Built Motorcycles,
2008 Harley-Davidson Street,"$3,250.00 ",Year: 2008,"Miles: 13,000",Make: Harley-Davidson,
2006 Harley-Davidson Other,"$5,000.00 ",Year: 2006,"Miles: 21,870",Make: Harley-Davidson,
1975 Honda CB,"$6,500.00 ",Year: 1975,"Miles: 19,500",Make: Honda,
1983 Yamaha IT 250,"$3,500.00 ",Year: 1983,,Make: Yamaha,
1986 Other Makes,"$2,400.00 ",Year: 1986,"Miles: 1,270",Make: Other Makes,
2011 Yamaha V Star,"$2,424.00 ",Year: 2011,"Miles: 48,000",Make: Yamaha,
2014 Harley-Davidson Dyna,"$11,900.00 ",Year: 2014,"Miles: 10,750",Make: Harley-Davidson,
2014 Yamaha Raider,"$8,600.00 ",Year: 2014,"Miles: 5,105",Make: Yamaha,
2019 Honda Shadow Phantom,"$5,990.00 ",Year: 2019,"Miles: 3,107",Make: Honda,
1979 Yamaha YZ,"$2,500.00 ",Year: 1979,,Make: Yamaha,
1977 Harley-Davidson Sportster,"$1,500.00 ",Year: 1977,"Miles: 26,121",Make: Harley-Davidson,
1980 Honda CR,"$3,500.00 ",Year: 1980,,Make: Honda,
1976 Harley-Davidson Sportster,"$2,330.00 ",Year: 1976,"Miles: 55,555",Make: Harley-Davidson,
1983 Harley-Davidson Sportster,"$1,575.00 ",Year: 1983,"Miles: 34,780",Make: Harley-Davidson,
1978 Harley-Davidson Touring,"$5,310.00 ",Year: 1978,"Miles: 66,666",Make: Harley-Davidson,
2020 Harley-Davidson XL1200X SPORTSTER FORTY EIGHT 1200,"$11,499.00 ",Year: 2020,"Miles: 2,716",Make: Harley-Davidson,
2003 Honda GL1800 GOLDWING W/ABS,"$7,885.00 ",Year: 2003,"Miles: 67,649",Make: Honda,
2020 KTM 450 SXF FACTORY EDITION 450 F,"$20,100.00 ",Year: 2020,"Miles: 999,999",Make: KTM,
2012 Ducati Superbike,"$7,750.00 ",Year: 2012,"Miles: 4,021",Make: Ducati,
2003 Harley-Davidson Touring,"$6,900.00 ",Year: 2003,"Miles: 11,800",Make: Harley-Davidson,
2000 Harley-Davidson Night Train,"$8,000.00 ",Year: 2000,"Miles: 7,800",Make: Harley-Davidson,
2018 Yamaha YZ450F,"$6,500.00 ",Year: 2018,Miles: 7,Make: Yamaha,
1995 Yamaha Virago,"$3,600.00 ",Year: 1995,"Miles: 5,500",Make: Yamaha,
1986 Yamaha Radian,$760.00 ,Year: 1986,"Miles: 22,697",Make: Yamaha,
2017 Polaris Slingshot,"$19,900.00 ",Year: 2017,"Miles: 13,000",Make: Polaris,
1986 Honda GYRO S,$450.00 ,Year: 1986,"Miles: 1,115",Make: Honda,
1982 Kawasaki Other,"$6,500.00 ",Year: 1982,"Miles: 9,793",Make: Kawasaki,
1959 Other,"$10,800.00 ",Year: 1959,"Miles: 1,234",Make: Harley-Davidson,
1978 Suzuki GS,"$2,000.00 ",Year: 1978,"Miles: 10,571",Make: Suzuki,
1940 Harley-Davidson Other,"$4,500.00 ",Year: 1940,"Miles: 112,233",Make: Harley-Davidson,
1994 Harley-Davidson FXR,"$4,500.00 ",Year: 1994,"Miles: 17,363",Make: Harley-Davidson,
1978 Honda CB,"$4,550.00 ",Year: 1978,Miles: 0,Make: Honda,
1995 Yamaha WR250,"$2,500.00 ",Year: 1995,Miles: 500,Make: Yamaha,
1971 Honda CB,"$4,250.00 ",Year: 1971,Miles: 145,Make: Honda,
1989 Honda Gold Wing,"$1,300.00 ",Year: 1989,"Miles: 67,000",Make: Honda,
2010 Honda VFR1200F,"$3,350.00 ",Year: 2010,"Miles: 22,080",Make: Honda,
1977 Honda Other,"$1,974.00 ",Year: 1977,Miles: 0,Make: Honda,
2005 Yamaha YZ125,"$2,000.00 ",Year: 2005,Miles: 500,Make: Yamaha,
2018 BMW RNINET GS URBAN,"$11,899.00 ",Year: 2018,"Miles: 10,562",Make: BMW,
1940 Harley-Davidson Other,"$7,402.00 ",Year: 1940,"Miles: 123,456",Make: Harley-Davidson,
2020 Can-Am SPYDER RT LIMITED,"$23,500.00 ",Year: 2020,Miles: 700,Make: Can-Am,
1970 Triumph Bonneville,"$4,599.00 ",Year: 1970,"Miles: 10,370",Make: Triumph,
2019 Harley-Davidson Other,"$13,000.00 ",Year: 2019,"Miles: 2,450",Make: Harley-Davidson,
1930 Indian,"$1,800.00 ",Year: 1930,"Miles: 2,345",Make: Indian,
1969 BSA 441 Victor Single Cylinder,"$3,500.00 ",Year: 1969,Miles: 996,Make: BSA,
1968 Triumph Bonneville,"$9,900.00 ",Year: 1968,Miles: 999,Make: Triumph,
1970 Moto Guzzi,"$1,500.00 ",Year: 1970,"Miles: 12,345",Make: Moto Guzzi,
2015 Royal Enfield Classic 500,"$4,000.00 ",Year: 2015,"Miles: 1,268",Make: Royal Enfield,
2021 X-PRO Hawk 250 Dirt Bike,"$1,729.00 ",Year: 2021,Miles: 2,,
2022 Suzuki GS,"$2,888.00 ",Year: 2022,"Miles: 38,999",Make: Suzuki,
1972 Other Makes mini enduro,"$2,076.00 ",Year: 1972,"Miles: 300,000",Make: Other Makes,
2019 Suzuki GS,"$12,322.00 ",Year: 2019,"Miles: 2,323",Make: Suzuki,
1985 Honda CR,"$4,550.00 ",Year: 1985,Miles: 1,Make: Honda,
2022 Suzuki GS,"$5,888.00 ",Year: 2022,"Miles: 38,999",Make: Suzuki,
1972 Honda CB,"$2,100.00 ",Year: 1972,"Miles: 5,591",Make: Honda,
1967 Triumph Bonneville,"$4,111.00 ",Year: 1967,"Miles: 8,507",Make: Triumph,
1987 Honda Other,"$3,551.00 ",Year: 1987,"Miles: 4,420",Make: Honda,
1938 Harley-Davidson Other,"$7,955.00 ",Year: 1938,Miles: 999,Make: Harley-Davidson,
1976 Honda CB,"$2,700.00 ",Year: 1976,"Miles: 12,000",Make: Honda,
Honda,$940.00 ,Year: 65,Miles: 47,Make: Honda,
1970 Hodaka ACE 100,"$2,600.00 ",Year: 1970,"Miles: 2,969",Make: Hodaka,
2003 Honda XR,"$2,550.00 ",Year: 2003,"Miles: 1,000",Make: Honda,
1984 Harley-Davidson Street,"$15,766.00 ",Year: 1984,Miles: 2,Make: Harley-Davidson,
1969 BSA StarFire,"$1,882.00 ",Year: 1969,"Miles: 999,999,999",Make: BSA,
2011 Harley-Davidson Sportster,"$4,950.00 ",Year: 2011,"Miles: 3,381",Make: Harley-Davidson,
2020 Harley-Davidson Touring,"$30,010.00 ",Year: 2020,"Miles: 5,700",Make: Harley-Davidson,
1981 Suzuki RM 465,"$5,300.00 ",Year: 1981,Miles: 123,Make: Suzuki,
1967 Honda CL,$850.00 ,Year: 1967,"Miles: 7,333",Make: Honda,
1957 BSA,"$16,000.00 ",Year: 1957,Miles: 50,Make: BSA,
2016 Kawasaki KLX110L,"$2,550.00 ",Year: 2016,"Miles: 2,000",Make: Kawasaki,
1967 Yamaha Other,"$5,999.00 ",Year: 1967,Miles: 57,Make: Yamaha,
2014 BMW S1000RR,"$12,000.00 ",Year: 2014,"Miles: 14,500",Make: BMW,
1980 Harley-Davidson Touring,"$8,850.00 ",Year: 1980,"Miles: 2,939",Make: Harley-Davidson,
2021 X-PRO Hawk 250 Dirt Bike,"$1,729.00 ",Year: 2021,Miles: 2,,
1995 KTM 300 exc,"$3,050.00 ",Year: 1995,"Miles: 1,234",Make: KTM,
1967 Suzuki Other,$510.00 ,Year: 1967,"Miles: 6,000",Make: Suzuki,
2022 X-PRO Saipan 200 EFI Scooter,"$1,449.00 ",Year: 2022,Miles: 0,,
2013 Harley-Davidson V-ROD,"$11,400.00 ",Year: 2013,"Miles: 3,611",Make: Harley-Davidson,
1991 Harley-Davidson Dyna,"$11,000.00 ",Year: 1991,"Miles: 27,000",Make: Harley-Davidson,
1989 Kawasaki KX,"$4,995.00 ",Year: 1989,Miles: 5,Make: Kawasaki,
2010 Harley-Davidson Touring,"$8,495.00 ",Year: 2010,"Miles: 62,000",Make: Harley-Davidson,
1974 Honda CR,"$4,500.00 ",Year: 1974,Miles: 0,Make: Honda,
1960 Toyota Corolla L,"$1,000.00 ",Year: 1960,Miles: 0,,
2007 Harley-Davidson Softail,"$8,900.00 ",Year: 2007,"Miles: 9,831",Make: Harley-Davidson,
2005 Harley-Davidson Road King,"$4,900.00 ",Year: 2005,"Miles: 39,004",Make: Harley-Davidson,
2007 BMW K-Series,"$3,600.00 ",Year: 2007,"Miles: 40,639",Make: BMW,
2007 Harley-Davidson Touring,"$17,105.00 ",Year: 2007,"Miles: 4,400",Make: Harley-Davidson,
2021 Kawasaki Ninja,"$9,500.00 ",Year: 2021,"Miles: 2,700",Make: Kawasaki,
1972 Harley-Davidson Sportster,"$2,200.00 ",Year: 1972,"Miles: 1,115",Make: Harley-Davidson,
1985 Kawasaki Ninja,"$3,051.00 ",Year: 1985,"Miles: 10,047",Make: Kawasaki,
2007 Honda CR,"$8,701.00 ",Year: 2007,Miles: 1,Make: Honda,
2005 Victory Vegas,"$2,500.00 ",Year: 2005,"Miles: 14,388",Make: Victory,
1977 Kawasaki KH400 S3,"$12,110.00 ",Year: 1977,"Miles: 1,822",Make: Kawasaki,
2003 Harley-Davidson Softail,"$9,999.00 ",Year: 2003,"Miles: 6,104",Make: Harley-Davidson,
2021 X-PRO 125cc Cafe Cruiser Racer,"$1,069.00 ",Year: 2021,Miles: 1,,
1965 Yamaha YDS-3C,$350.00 ,Year: 1965,"Miles: 6,000",Make: Yamaha,
2018 Honda Gold Wing,"$21,525.00 ",Year: 2018,"Miles: 12,250",Make: Honda,
2013 BMW R-Series,"$9,900.00 ",Year: 2013,"Miles: 26,000",Make: BMW,
1972 Honda CT,"$3,900.00 ",Year: 1972,Miles: 627,Make: Honda,
1971 Yamaha AT1 125,"$1,795.00 ",Year: 1971,"Miles: 4,148",Make: Yamaha,
1974 Other Makes 340 Automatic,"$10,650.00 ",Year: 1974,,Make: Other Makes,
2017 BMW R-Series,"$14,950.00 ",Year: 2017,"Miles: 29,094",Make: BMW,
2020 Yamaha YZ450F,"$7,350.00 ",Year: 2020,Miles: 0,Make: Yamaha,
2021 Zero S ZF7.2,"$10,995.00 ",Year: 2021,Miles: 11,,
1994 Suzuki GSX-R,"$1,551.00 ",Year: 1994,"Miles: 30,000",Make: Suzuki,
2017 Suzuki GSX-R 750,"$11,999.00 ",Year: 2017,"Miles: 2,816",Make: Suzuki,
1966 Triumph Bonneville,"$24,999.99 ",Year: 1966,"Miles: 999,999",Make: Triumph,
1948 Indian Scout,"$3,650.00 ",Year: 1948,Miles: 1,Make: Indian,
1986 Yamaha YZ490 YZ 490,"$3,000.00 ",Year: 1986,"Miles: 99,999",Make: Yamaha,
1961 Harley-Davidson Other,"$7,900.00 ",Year: 1961,"Miles: 100,000",Make: Harley-Davidson,
2013 Harley-Davidson Street,"$22,000.00 ",Year: 2013,Miles: 100,Make: Harley-Davidson,
2020 Harley-Davidson Fat Boy® 114,"$19,995.00 ",Year: 2020,"Miles: 1,597",Make: Harley-Davidson,
2005 Kawasaki ZRX1200R,"$8,600.00 ",Year: 2005,"Miles: 5,000",Make: Kawasaki,
1993 Honda Other,"$1,505.99 ",Year: 1993,"Miles: 3,642",Make: Honda,
1999 Honda Valkyrie,"$2,175.01 ",Year: 1999,"Miles: 69,500",Make: Honda,
1974 Suzuki GT250,"$1,100.00 ",Year: 1974,"Miles: 7,052",Make: Suzuki,
2008 Suzuki Boulevard,"$3,000.00 ",Year: 2008,"Miles: 7,073",Make: Suzuki,
2005 Yamaha V Star,"$2,995.00 ",Year: 2005,"Miles: 20,898",Make: Yamaha,
1984 Kawasaki Ninja,"$5,700.00 ",Year: 1984,"Miles: 48,523",Make: Kawasaki,
2005 Yamaha FZ,"$2,325.00 ",Year: 2005,"Miles: 38,704",Make: Yamaha,
1974 Harley-Davidson Sportster,"$5,500.00 ",Year: 1974,"Miles: 10,449",Make: Harley-Davidson,
2021 Harley-Davidson Touring,"$45,800.00 ",Year: 2021,Miles: 12,Make: Harley-Davidson,
1987 Kawasaki ZL 1000,"$6,490.00 ",Year: 1987,"Miles: 20,587",Make: Kawasaki,
2008 Honda Gold Wing,"$10,900.00 ",Year: 2008,"Miles: 11,901",Make: Honda,
1972 Other Makes 125 Six Day,"$4,500.00 ",Year: 1972,"Miles: 1,234",Make: Other Makes,
2011 Ducati 848,"$6,000.00 ",Year: 2011,"Miles: 4,000",Make: Ducati,
1983 Harley-Davidson FLHT,"$5,040.00 ",Year: 1983,"Miles: 111,746",Make: Harley-Davidson,
1995 Harley-Davidson Softail,"$7,000.00 ",Year: 1995,"Miles: 28,823",Make: Harley-Davidson,
2008 Harley-Davidson Softail,"$11,500.00 ",Year: 2008,"Miles: 12,256",Make: Harley-Davidson,
1961 Triumph Bonneville,"$4,050.00 ",Year: 1961,"Miles: 2,586",Make: Triumph,
2009 Harley-Davidson Road King®,"$10,999.00 ",Year: 2009,"Miles: 14,651",Make: Harley-Davidson,
